time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-04 00:00:00+00:00,267,99,65,3
2023-08-05 00:00:00+00:00,359,134,4,1
2023-08-06 00:00:00+00:00,647,160,10,4
2023-08-07 00:00:00+00:00,1271,176,98,9
2023-08-08 00:00:00+00:00,671,223,15,2
2023-08-09 00:00:00+00:00,568,193,27,6
2023-08-10 00:00:00+00:00,124,79,94,5
2023-08-11 00:00:00+00:00,5,5,101,11
2023-08-12 00:00:00+00:00,2,2,2,1
2023-08-13 00:00:00+00:00,1,1,8,3
2023-08-14 00:00:00+00:00,502,10,180,5
2023-08-15 00:00:00+00:00,235,7,115,10
2023-08-16 00:00:00+00:00,560,15,45,3
2023-08-17 00:00:00+00:00,630,29,192,6
