time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-19 00:00:00+00:00,14,14,17,3
2025-11-20 00:00:00+00:00,17,13,22,5
2025-11-21 00:00:00+00:00,7,6,7,5
2025-11-22 00:00:00+00:00,3,3,3,3
2025-11-23 00:00:00+00:00,98,36,11,5
2025-11-24 00:00:00+00:00,136,71,49,11
2025-11-25 00:00:00+00:00,158,95,47,8
2025-11-26 00:00:00+00:00,241,155,18,5
2025-11-27 00:00:00+00:00,451,192,5,4
2025-11-28 00:00:00+00:00,528,198,5,4
2025-11-29 00:00:00+00:00,638,227,2,2
2025-11-30 00:00:00+00:00,502,213,15,9
2025-12-01 00:00:00+00:00,348,190,44,7
2025-12-02 00:00:00+00:00,277,159,23,8
