url_path,views_total,views_unique
/vhive-serverless/vSwarm/tree/main/benchmarks,127,19
/vhive-serverless/vSwarm,62,26
/vhive-serverless/vSwarm/tree/main/benchmarks/online-shop,58,7
/vhive-serverless/vSwarm/tree/main/benchmarks/fibonacci,38,7
/vhive-serverless/vSwarm/tree/main/tools,36,6
/vhive-serverless/vSwarm/tree/main/benchmarks/online-shop/adservice/src/main,29,2
/vhive-serverless/vSwarm/tree/main/benchmarks/aes,26,7
/vhive-serverless/vSwarm/tree/main/tools/invoker,23,2
/vhive-serverless/vSwarm/tree/main/benchmarks/hotel-app,22,4
/vhive-serverless/vSwarm/tree/main/benchmarks/online-shop/adservice/src/main/java/hipstershop,22,2
