url_path,views_total,views_unique
/vhive-serverless/vSwarm,32,19
/vhive-serverless/vSwarm/tree/main/benchmarks,15,5
/vhive-serverless/vSwarm/blob/main/docs/running_locally.md,10,3
/vhive-serverless/vSwarm/tree/main/benchmarks/hotel-app,10,1
/vhive-serverless/vSwarm/blob/main/docs/running_benchmarks.md,8,5
/vhive-serverless/vSwarm/tree/main/benchmarks/image-rotate,6,2
/vhive-serverless/vSwarm/tree/main/docs,5,3
/vhive-serverless/vSwarm/tree/main/benchmarks/video-analytics,3,3
/vhive-serverless/vSwarm/tree/main/tools/invoker,3,2
/vhive-serverless/vSwarm/tree/main/benchmarks/hotel-app/search,3,1
