time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-20 00:00:00+00:00,223.0,2.0,4,2
2024-10-21 00:00:00+00:00,364.0,2.0,18,7
2024-10-22 00:00:00+00:00,,,36,6
2024-10-23 00:00:00+00:00,44.0,3.0,77,11
2024-10-24 00:00:00+00:00,,,12,6
2024-10-25 00:00:00+00:00,2.0,1.0,36,6
2024-10-26 00:00:00+00:00,,,26,3
2024-10-27 00:00:00+00:00,193.0,2.0,3,2
2024-10-28 00:00:00+00:00,165.0,2.0,27,9
2024-10-29 00:00:00+00:00,2.0,2.0,79,5
2024-10-30 00:00:00+00:00,,,37,4
2024-10-31 00:00:00+00:00,,,21,7
2024-11-01 00:00:00+00:00,,,8,5
2024-11-02 00:00:00+00:00,,,21,3
