url_path,views_total,views_unique
/vhive-serverless/vSwarm,88,25
/vhive-serverless/vSwarm/tree/main/benchmarks,57,17
/vhive-serverless/vSwarm/actions,41,4
/vhive-serverless/vSwarm/pulls,28,2
/vhive-serverless/vSwarm/tree/main/benchmarks/hotel-app,27,5
/vhive-serverless/vSwarm/blob/main/docs/running_benchmarks.md,22,9
/vhive-serverless/vSwarm/tree/main/benchmarks/video-analytics,21,6
/vhive-serverless/vSwarm/actions/workflows/e2e-map-reduce.yml,21,3
/vhive-serverless/vSwarm/pull/298,21,2
/vhive-serverless/vSwarm/issues,18,7
