time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-02 00:00:00+00:00,762,210,64,4
2023-05-03 00:00:00+00:00,1429,222,52,5
2023-05-04 00:00:00+00:00,1442,219,108,5
2023-05-05 00:00:00+00:00,461,158,7,4
2023-05-06 00:00:00+00:00,85,52,3,3
2023-05-07 00:00:00+00:00,165,87,29,6
2023-05-08 00:00:00+00:00,641,168,34,5
2023-05-09 00:00:00+00:00,719,170,16,5
2023-05-10 00:00:00+00:00,506,174,16,3
2023-05-11 00:00:00+00:00,163,88,145,4
2023-05-12 00:00:00+00:00,59,37,42,3
2023-05-13 00:00:00+00:00,20,15,22,2
2023-05-14 00:00:00+00:00,95,59,15,4
2023-05-15 00:00:00+00:00,344,117,260,5
