url_path,views_total,views_unique
/vhive-serverless/vSwarm,20,15
/vhive-serverless/vSwarm/tree/main/benchmarks,12,7
/vhive-serverless/vSwarm/tree/main/benchmarks/hotel-app,4,3
/vhive-serverless/vSwarm/tree/main/benchmarks/video-analytics,4,1
/vhive-serverless/vSwarm/blob/main/benchmarks/hotel-app/search/main.go,3,2
/vhive-serverless/vSwarm/blob/main/benchmarks/hotel-app/search/server.go,3,2
/vhive-serverless/vSwarm/tree/main/benchmarks/hotel-app/search,2,2
/vhive-serverless/vSwarm/tree/main/benchmarks/video-analytics-standalone,2,2
/vhive-serverless/vSwarm/tree/main/benchmarks/video-analytics-standalone/videos,2,2
/vhive-serverless/vSwarm/blob/main/benchmarks/compression/python/server.py,2,1
