time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-09 00:00:00+00:00,17,17,113.0,5.0
2025-07-10 00:00:00+00:00,31,19,,
2025-07-11 00:00:00+00:00,11,11,76.0,7.0
2025-07-12 00:00:00+00:00,42,27,10.0,2.0
2025-07-13 00:00:00+00:00,31,28,6.0,4.0
2025-07-14 00:00:00+00:00,19,18,21.0,4.0
2025-07-15 00:00:00+00:00,87,56,33.0,5.0
2025-07-16 00:00:00+00:00,143,76,14.0,3.0
2025-07-17 00:00:00+00:00,60,49,10.0,4.0
2025-07-18 00:00:00+00:00,19,18,45.0,3.0
2025-07-19 00:00:00+00:00,35,12,25.0,3.0
2025-07-20 00:00:00+00:00,10,10,14.0,2.0
2025-07-21 00:00:00+00:00,17,15,5.0,3.0
2025-07-22 00:00:00+00:00,16,15,1.0,1.0
