time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-30 00:00:00+00:00,2,2,16,9
2026-07-31 00:00:00+00:00,6,5,4,3
2026-08-01 00:00:00+00:00,5,5,1,1
2026-08-02 00:00:00+00:00,10,10,2,2
2026-08-03 00:00:00+00:00,12,12,7,7
2026-08-04 00:00:00+00:00,8,8,3,3
2026-08-05 00:00:00+00:00,12,8,3,2
2026-08-06 00:00:00+00:00,5,4,7,7
2026-08-07 00:00:00+00:00,51,46,4,4
2026-08-08 00:00:00+00:00,22,21,20,19
2026-08-09 00:00:00+00:00,7,7,22,22
2026-08-10 00:00:00+00:00,31,29,7,1
2026-08-11 00:00:00+00:00,28,27,8,3
2026-08-12 00:00:00+00:00,9,9,6,3
