time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-23 00:00:00+00:00,2142,210,7.0,6.0
2023-02-24 00:00:00+00:00,992,187,5.0,2.0
2023-02-25 00:00:00+00:00,2030,163,,
2023-02-26 00:00:00+00:00,303,133,1.0,1.0
2023-02-27 00:00:00+00:00,1052,202,2.0,1.0
2023-02-28 00:00:00+00:00,1224,209,3.0,1.0
2023-03-01 00:00:00+00:00,752,182,7.0,5.0
2023-03-02 00:00:00+00:00,329,157,34.0,5.0
2023-03-03 00:00:00+00:00,237,97,35.0,5.0
2023-03-04 00:00:00+00:00,158,79,1.0,1.0
2023-03-05 00:00:00+00:00,90,59,3.0,1.0
2023-03-06 00:00:00+00:00,1097,129,8.0,5.0
2023-03-07 00:00:00+00:00,340,159,9.0,4.0
2023-03-08 00:00:00+00:00,1684,233,6.0,3.0
