time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-04 00:00:00+00:00,27,23,8,5
2026-01-05 00:00:00+00:00,17,17,25,4
2026-01-06 00:00:00+00:00,16,16,2,2
2026-01-07 00:00:00+00:00,29,28,4,4
2026-01-08 00:00:00+00:00,41,38,6,1
2026-01-09 00:00:00+00:00,9,9,6,6
2026-01-10 00:00:00+00:00,8,8,0,0
2026-01-11 00:00:00+00:00,20,17,4,4
2026-01-12 00:00:00+00:00,35,29,4,2
2026-01-13 00:00:00+00:00,9,8,8,7
2026-01-14 00:00:00+00:00,6,6,92,35
2026-01-15 00:00:00+00:00,7,7,72,17
2026-01-16 00:00:00+00:00,48,33,16,5
2026-01-17 00:00:00+00:00,25,23,0,0
