time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-09 00:00:00+00:00,230,26,319,12
2023-10-10 00:00:00+00:00,27,21,123,6
2023-10-11 00:00:00+00:00,1570,10,93,11
2023-10-12 00:00:00+00:00,338,7,139,10
2023-10-13 00:00:00+00:00,8,3,39,4
2023-10-14 00:00:00+00:00,103,61,20,3
2023-10-15 00:00:00+00:00,2990,117,53,4
2023-10-16 00:00:00+00:00,281,5,49,4
2023-10-17 00:00:00+00:00,302,4,108,9
2023-10-18 00:00:00+00:00,1005,30,62,6
2023-10-19 00:00:00+00:00,17,5,105,5
2023-10-20 00:00:00+00:00,25,13,62,5
2023-10-21 00:00:00+00:00,11,9,33,1
2023-10-22 00:00:00+00:00,194,22,63,4
