time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-20 00:00:00+00:00,25,21,,
2025-04-21 00:00:00+00:00,11,11,6.0,2.0
2025-04-22 00:00:00+00:00,1,1,18.0,7.0
2025-04-24 00:00:00+00:00,2,2,18.0,3.0
2025-04-25 00:00:00+00:00,4,4,2.0,1.0
2025-04-26 00:00:00+00:00,6,5,1.0,1.0
2025-04-27 00:00:00+00:00,1,1,6.0,3.0
2025-04-28 00:00:00+00:00,1,1,20.0,3.0
2025-04-29 00:00:00+00:00,1,1,18.0,3.0
2025-04-30 00:00:00+00:00,5,5,16.0,5.0
2025-05-01 00:00:00+00:00,2,2,29.0,3.0
2025-05-02 00:00:00+00:00,4,4,7.0,2.0
2025-05-03 00:00:00+00:00,1,1,3.0,2.0
