time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-09 00:00:00+00:00,3457,247,29,5
2023-03-10 00:00:00+00:00,2122,200,25,6
2023-03-11 00:00:00+00:00,886,179,15,3
2023-03-12 00:00:00+00:00,335,137,21,2
2023-03-13 00:00:00+00:00,1093,206,4,3
2023-03-14 00:00:00+00:00,1126,201,3,3
2023-03-15 00:00:00+00:00,1693,226,82,5
2023-03-16 00:00:00+00:00,1742,243,67,5
2023-03-17 00:00:00+00:00,1374,193,112,7
2023-03-18 00:00:00+00:00,1009,192,3,1
2023-03-19 00:00:00+00:00,1161,185,24,4
2023-03-20 00:00:00+00:00,2068,226,91,6
2023-03-21 00:00:00+00:00,2597,226,7,3
2023-03-22 00:00:00+00:00,1793,222,10,3
