url_path,views_total,views_unique
/vhive-serverless/vSwarm/tree/main/benchmarks,163,13
/vhive-serverless/vSwarm/tree/main/benchmarks/online-shop,127,6
/vhive-serverless/vSwarm,69,20
/vhive-serverless/vSwarm/tree/main/benchmarks/hotel-app,64,6
/vhive-serverless/vSwarm/tree/main/benchmarks/aes,46,6
/vhive-serverless/vSwarm/tree/main/tools,36,4
/vhive-serverless/vSwarm/tree/main/tools/relay,36,2
/vhive-serverless/vSwarm/tree/main/benchmarks/online-shop/productcatalogservice,32,2
/vhive-serverless/vSwarm/tree/main/benchmarks/online-shop/yamls,25,3
/vhive-serverless/vSwarm/tree/main/benchmarks/online-shop/yamls/docker-compose,25,3
