time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-24 00:00:00+00:00,520,141,4.0,3.0
2023-04-25 00:00:00+00:00,612,163,14.0,4.0
2023-04-26 00:00:00+00:00,1344,220,58.0,7.0
2023-04-27 00:00:00+00:00,1442,218,15.0,5.0
2023-04-28 00:00:00+00:00,1437,172,,
2023-04-29 00:00:00+00:00,1423,176,19.0,2.0
2023-04-30 00:00:00+00:00,503,151,24.0,3.0
2023-05-01 00:00:00+00:00,238,83,89.0,5.0
2023-05-02 00:00:00+00:00,767,211,76.0,5.0
2023-05-03 00:00:00+00:00,1429,222,52.0,5.0
2023-05-04 00:00:00+00:00,1442,219,108.0,5.0
2023-05-05 00:00:00+00:00,461,158,7.0,4.0
2023-05-06 00:00:00+00:00,85,52,3.0,3.0
2023-05-07 00:00:00+00:00,165,87,29.0,6.0
