time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-12 00:00:00+00:00,45,36,30,8
2025-11-13 00:00:00+00:00,37,33,33,7
2025-11-14 00:00:00+00:00,28,25,20,4
2025-11-15 00:00:00+00:00,3,3,5,3
2025-11-16 00:00:00+00:00,9,9,13,6
2025-11-17 00:00:00+00:00,8,8,17,7
2025-11-18 00:00:00+00:00,23,22,12,7
2025-11-19 00:00:00+00:00,14,14,17,3
2025-11-20 00:00:00+00:00,17,13,22,5
2025-11-21 00:00:00+00:00,7,6,7,5
2025-11-22 00:00:00+00:00,3,3,3,3
2025-11-23 00:00:00+00:00,98,36,11,5
2025-11-24 00:00:00+00:00,136,71,49,11
2025-11-25 00:00:00+00:00,158,95,47,8
