time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-26 00:00:00+00:00,1157,140,4,3
2022-09-27 00:00:00+00:00,538,134,22,3
2022-09-28 00:00:00+00:00,505,132,24,6
2022-09-29 00:00:00+00:00,747,151,17,3
2022-09-30 00:00:00+00:00,1326,145,32,7
2022-10-01 00:00:00+00:00,1004,136,35,3
2022-10-02 00:00:00+00:00,916,112,148,5
2022-10-03 00:00:00+00:00,115,5,47,5
2022-10-04 00:00:00+00:00,168,1,50,7
2022-10-05 00:00:00+00:00,153,93,26,5
2022-10-06 00:00:00+00:00,402,107,71,3
2022-10-07 00:00:00+00:00,856,118,123,5
2022-10-08 00:00:00+00:00,4571,142,273,4
2022-10-09 00:00:00+00:00,1733,134,274,5
