time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-20 00:00:00+00:00,1,1,100,10
2023-09-21 00:00:00+00:00,1,1,87,4
2023-09-22 00:00:00+00:00,2,2,15,4
2023-09-23 00:00:00+00:00,2,2,45,4
2023-09-24 00:00:00+00:00,1,1,125,5
2023-09-25 00:00:00+00:00,174,8,317,12
2023-09-26 00:00:00+00:00,159,13,133,7
2023-09-27 00:00:00+00:00,13,12,65,3
2023-09-28 00:00:00+00:00,4,3,184,9
2023-09-29 00:00:00+00:00,23,21,116,7
2023-09-30 00:00:00+00:00,1,1,1,1
2023-10-01 00:00:00+00:00,284,18,26,4
2023-10-02 00:00:00+00:00,1910,52,253,11
2023-10-03 00:00:00+00:00,450,30,139,9
