time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-11 00:00:00+00:00,22,22,3,3
2026-07-12 00:00:00+00:00,24,16,4,4
2026-07-13 00:00:00+00:00,14,13,46,5
2026-07-14 00:00:00+00:00,12,8,7,3
2026-07-15 00:00:00+00:00,5,5,3,2
2026-07-16 00:00:00+00:00,2,2,0,0
2026-07-17 00:00:00+00:00,9,6,1,1
2026-07-18 00:00:00+00:00,9,9,3,3
2026-07-19 00:00:00+00:00,10,9,3,3
2026-07-20 00:00:00+00:00,10,9,5,5
2026-07-21 00:00:00+00:00,11,6,19,6
2026-07-22 00:00:00+00:00,22,8,7,2
2026-07-23 00:00:00+00:00,78,11,4,4
2026-07-24 00:00:00+00:00,10,10,5,2
