referrer,views_total,views_unique
github.com,25,6
mail.google.com,16,1
wallpapersher.cloud,11,1
Google,9,6
sigarch.org,4,2
cirrus.ece.ubc.ca,3,1
vhive-serverless.github.io,2,2
link.segmentfault.com,1,1
