time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-06 00:00:00+00:00,338,5,2,2
2026-07-07 00:00:00+00:00,10,10,1,1
2026-07-08 00:00:00+00:00,10,10,3,3
2026-07-09 00:00:00+00:00,15,11,7,5
2026-07-10 00:00:00+00:00,18,15,5,4
2026-07-11 00:00:00+00:00,22,22,3,3
2026-07-12 00:00:00+00:00,24,16,4,4
2026-07-13 00:00:00+00:00,14,13,46,5
2026-07-14 00:00:00+00:00,12,8,7,3
2026-07-15 00:00:00+00:00,5,5,3,2
2026-07-16 00:00:00+00:00,2,2,0,0
2026-07-17 00:00:00+00:00,9,6,1,1
2026-07-18 00:00:00+00:00,9,9,3,3
2026-07-19 00:00:00+00:00,10,9,3,3
