time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-02 00:00:00+00:00,235,103,32,2
2023-07-03 00:00:00+00:00,416,113,30,7
2023-07-04 00:00:00+00:00,1458,208,33,3
2023-07-05 00:00:00+00:00,5531,262,114,10
2023-07-06 00:00:00+00:00,3410,260,17,3
2023-07-07 00:00:00+00:00,3134,231,29,3
2023-07-08 00:00:00+00:00,2599,234,23,4
2023-07-09 00:00:00+00:00,2746,238,89,2
2023-07-10 00:00:00+00:00,1963,224,144,5
2023-07-11 00:00:00+00:00,65,4,516,7
2023-07-12 00:00:00+00:00,78,7,419,11
2023-07-13 00:00:00+00:00,6,3,332,14
2023-07-14 00:00:00+00:00,8,4,498,10
2023-07-15 00:00:00+00:00,4,2,376,4
