time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-26 00:00:00+00:00,3,2,14,7
2023-12-27 00:00:00+00:00,2,2,10,3
2023-12-28 00:00:00+00:00,3,2,13,2
2023-12-29 00:00:00+00:00,6,4,2,1
2023-12-30 00:00:00+00:00,3,2,206,4
2023-12-31 00:00:00+00:00,2,1,140,2
2024-01-01 00:00:00+00:00,140,5,5,2
2024-01-02 00:00:00+00:00,9,4,32,6
2024-01-03 00:00:00+00:00,15,11,6,4
2024-01-04 00:00:00+00:00,8,4,140,8
2024-01-05 00:00:00+00:00,4,3,72,5
2024-01-06 00:00:00+00:00,1,1,5,2
2024-01-07 00:00:00+00:00,5,5,10,4
2024-01-08 00:00:00+00:00,145,6,64,3
