time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-29 00:00:00+00:00,11.0,5.0,272.0,7.0
2023-11-30 00:00:00+00:00,8.0,6.0,34.0,4.0
2023-12-01 00:00:00+00:00,3.0,2.0,22.0,3.0
2023-12-02 00:00:00+00:00,,,143.0,4.0
2023-12-03 00:00:00+00:00,1.0,1.0,51.0,5.0
2023-12-04 00:00:00+00:00,399.0,20.0,41.0,6.0
2023-12-05 00:00:00+00:00,5.0,3.0,25.0,5.0
2023-12-06 00:00:00+00:00,7.0,5.0,7.0,3.0
2023-12-07 00:00:00+00:00,4.0,3.0,5.0,3.0
2023-12-08 00:00:00+00:00,153.0,5.0,,
2023-12-09 00:00:00+00:00,4.0,4.0,8.0,2.0
2023-12-10 00:00:00+00:00,2.0,1.0,3.0,2.0
2023-12-11 00:00:00+00:00,602.0,34.0,27.0,5.0
2023-12-12 00:00:00+00:00,5.0,3.0,25.0,4.0
