time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-13 00:00:00+00:00,18,14,22,2
2023-05-14 00:00:00+00:00,95,59,15,4
2023-05-15 00:00:00+00:00,359,126,260,5
2023-05-16 00:00:00+00:00,254,135,81,5
2023-05-17 00:00:00+00:00,431,134,73,6
2023-05-18 00:00:00+00:00,475,160,15,6
2023-05-19 00:00:00+00:00,406,144,111,5
2023-05-20 00:00:00+00:00,253,121,4,1
2023-05-21 00:00:00+00:00,323,143,99,4
2023-05-22 00:00:00+00:00,10655,162,280,10
2023-05-23 00:00:00+00:00,2870,107,574,5
2023-05-24 00:00:00+00:00,418,168,268,5
2023-05-25 00:00:00+00:00,671,179,335,8
2023-05-26 00:00:00+00:00,445,146,193,5
