time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-31 00:00:00+00:00,4,3,31,6
2024-04-01 00:00:00+00:00,135,2,73,5
2024-04-02 00:00:00+00:00,6,5,30,6
2024-04-03 00:00:00+00:00,25,12,93,7
2024-04-04 00:00:00+00:00,12,8,49,9
2024-04-05 00:00:00+00:00,132,4,140,5
2024-04-06 00:00:00+00:00,1777,50,188,5
2024-04-07 00:00:00+00:00,14,7,6,2
2024-04-08 00:00:00+00:00,714,12,29,7
2024-04-09 00:00:00+00:00,7,6,52,7
2024-04-10 00:00:00+00:00,87,8,51,7
2024-04-11 00:00:00+00:00,90,11,166,12
2024-04-12 00:00:00+00:00,9,7,70,7
2024-04-13 00:00:00+00:00,14,9,233,3
