time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-02 00:00:00+00:00,9.0,4.0,32,6
2024-01-03 00:00:00+00:00,15.0,11.0,6,4
2024-01-04 00:00:00+00:00,8.0,4.0,140,8
2024-01-05 00:00:00+00:00,4.0,3.0,72,5
2024-01-06 00:00:00+00:00,1.0,1.0,5,2
2024-01-07 00:00:00+00:00,5.0,5.0,10,4
2024-01-08 00:00:00+00:00,145.0,6.0,64,3
2024-01-09 00:00:00+00:00,24.0,16.0,22,7
2024-01-10 00:00:00+00:00,21.0,11.0,7,4
2024-01-11 00:00:00+00:00,17.0,9.0,5,3
2024-01-12 00:00:00+00:00,10.0,9.0,20,7
2024-01-13 00:00:00+00:00,1.0,1.0,13,2
2024-01-14 00:00:00+00:00,,,8,2
2024-01-15 00:00:00+00:00,208.0,12.0,125,2
