time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-10 00:00:00+00:00,2,1,3,2
2023-12-11 00:00:00+00:00,602,34,27,5
2023-12-12 00:00:00+00:00,5,3,25,4
2023-12-13 00:00:00+00:00,17,11,1,1
2023-12-14 00:00:00+00:00,5,3,77,6
2023-12-15 00:00:00+00:00,5,4,14,5
2023-12-16 00:00:00+00:00,3,3,34,2
2023-12-17 00:00:00+00:00,148,1,12,3
2023-12-18 00:00:00+00:00,1033,10,4,2
2023-12-19 00:00:00+00:00,706,11,14,8
2023-12-20 00:00:00+00:00,233,10,59,4
2023-12-21 00:00:00+00:00,6,5,189,3
2023-12-22 00:00:00+00:00,3743,89,138,16
2023-12-23 00:00:00+00:00,493,20,42,3
