time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-29 00:00:00+00:00,1218,212,15,5
2023-03-30 00:00:00+00:00,1048,207,10,3
2023-03-31 00:00:00+00:00,807,168,15,5
2023-04-01 00:00:00+00:00,264,117,115,5
2023-04-02 00:00:00+00:00,157,85,4,3
2023-04-03 00:00:00+00:00,822,180,9,5
2023-04-04 00:00:00+00:00,627,173,49,9
2023-04-05 00:00:00+00:00,521,167,3,3
2023-04-06 00:00:00+00:00,311,140,11,4
2023-04-07 00:00:00+00:00,248,119,11,4
2023-04-08 00:00:00+00:00,355,136,10,2
2023-04-09 00:00:00+00:00,466,147,7,1
2023-04-10 00:00:00+00:00,509,150,49,2
2023-04-11 00:00:00+00:00,321,149,9,4
