time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-02 00:00:00+00:00,,,5,4
2024-11-03 00:00:00+00:00,,,11,5
2024-11-04 00:00:00+00:00,18.0,2.0,20,12
2024-11-05 00:00:00+00:00,11.0,7.0,34,11
2024-11-06 00:00:00+00:00,3.0,3.0,27,9
2024-11-07 00:00:00+00:00,2.0,2.0,31,11
2024-11-08 00:00:00+00:00,,,10,7
2024-11-09 00:00:00+00:00,2.0,2.0,9,7
2024-11-10 00:00:00+00:00,1.0,1.0,35,7
2024-11-11 00:00:00+00:00,64.0,6.0,18,12
2024-11-12 00:00:00+00:00,4.0,2.0,20,9
2024-11-13 00:00:00+00:00,4.0,3.0,42,8
2024-11-14 00:00:00+00:00,,,50,9
2024-11-15 00:00:00+00:00,17.0,3.0,161,16
