time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-01 00:00:00+00:00,1.0,1.0,8,5
2025-01-02 00:00:00+00:00,3.0,3.0,8,3
2025-01-03 00:00:00+00:00,3.0,2.0,39,9
2025-01-04 00:00:00+00:00,3.0,3.0,5,5
2025-01-05 00:00:00+00:00,,,3,2
2025-01-06 00:00:00+00:00,37.0,7.0,37,8
2025-01-07 00:00:00+00:00,5.0,3.0,48,7
2025-01-08 00:00:00+00:00,4.0,3.0,6,4
2025-01-09 00:00:00+00:00,10.0,5.0,54,7
2025-01-10 00:00:00+00:00,3.0,3.0,77,9
2025-01-11 00:00:00+00:00,3.0,3.0,8,3
2025-01-12 00:00:00+00:00,3.0,3.0,13,4
2025-01-13 00:00:00+00:00,63.0,5.0,19,10
2025-01-14 00:00:00+00:00,12.0,8.0,42,10
