time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-18 00:00:00+00:00,66,27,57,10
2025-06-19 00:00:00+00:00,40,35,11,4
2025-06-20 00:00:00+00:00,29,29,1,1
2025-06-21 00:00:00+00:00,225,90,4,2
2025-06-22 00:00:00+00:00,337,128,65,7
2025-06-23 00:00:00+00:00,289,147,66,14
2025-06-24 00:00:00+00:00,212,101,62,11
2025-06-25 00:00:00+00:00,116,48,158,14
2025-06-26 00:00:00+00:00,48,29,64,8
2025-06-27 00:00:00+00:00,131,51,35,6
2025-06-28 00:00:00+00:00,70,34,23,5
2025-06-29 00:00:00+00:00,32,22,11,4
2025-06-30 00:00:00+00:00,395,31,26,13
2025-07-01 00:00:00+00:00,21,17,24,9
