time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-02 00:00:00+00:00,8,4,39,7
2023-09-03 00:00:00+00:00,37,31,59,7
2023-09-04 00:00:00+00:00,212,60,258,23
2023-09-05 00:00:00+00:00,160,31,311,20
2023-09-06 00:00:00+00:00,195,22,288,29
2023-09-07 00:00:00+00:00,16,12,170,13
2023-09-08 00:00:00+00:00,259,26,461,26
2023-09-09 00:00:00+00:00,100,7,132,8
2023-09-10 00:00:00+00:00,34,19,76,8
2023-09-11 00:00:00+00:00,348,29,358,22
2023-09-12 00:00:00+00:00,609,74,469,24
2023-09-13 00:00:00+00:00,93,61,177,19
2023-09-14 00:00:00+00:00,254,64,408,17
2023-09-15 00:00:00+00:00,380,75,410,19
