time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-19 00:00:00+00:00,1454,284,22.0,8.0
2025-11-20 00:00:00+00:00,1700,288,7.0,2.0
2025-11-21 00:00:00+00:00,635,229,29.0,11.0
2025-11-22 00:00:00+00:00,71,40,,
2025-11-23 00:00:00+00:00,310,144,30.0,6.0
2025-11-24 00:00:00+00:00,593,219,14.0,9.0
2025-11-25 00:00:00+00:00,523,211,8.0,5.0
2025-11-26 00:00:00+00:00,972,246,23.0,6.0
2025-11-27 00:00:00+00:00,1219,255,10.0,7.0
2025-11-28 00:00:00+00:00,1533,284,6.0,5.0
2025-11-29 00:00:00+00:00,1278,276,3.0,3.0
2025-11-30 00:00:00+00:00,1228,271,2.0,2.0
2025-12-01 00:00:00+00:00,1223,312,15.0,10.0
2025-12-02 00:00:00+00:00,2508,317,20.0,5.0
