referrer,views_total,views_unique
Google,78,19
github.com,44,22
homepages.inf.ed.ac.uk,22,9
ecosia.org,11,2
youtube.com,8,1
vhive-serverless.github.io,2,1
t.co,2,1
awesomeopensource.com,1,1
