referrer,views_total,views_unique
github.com,162,24
Google,85,25
DuckDuckGo,48,1
StartPage,33,1
vhive-serverless.github.io,7,6
ustiugov.github.io,5,3
com.google.android.gm,3,1
dl.acm.org,1,1
ya.ru,1,1
t.co,1,1
