referrer,views_total,views_unique
github.com,36,24
Google,28,16
homepages.inf.ed.ac.uk,3,2
DuckDuckGo,3,1
t.co,2,2
Bing,1,1
goodfirstissues.com,1,1
youtube.com,1,1
news.ycombinator.com,1,1
