time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-20 00:00:00+00:00,92,41,147,18
2023-10-21 00:00:00+00:00,69,40,43,7
2023-10-22 00:00:00+00:00,444,72,25,10
2023-10-23 00:00:00+00:00,203,105,130,20
2023-10-24 00:00:00+00:00,84,50,64,10
2023-10-25 00:00:00+00:00,151,49,134,14
2023-10-26 00:00:00+00:00,93,51,47,11
2023-10-27 00:00:00+00:00,82,46,205,12
2023-10-28 00:00:00+00:00,67,31,109,8
2023-10-29 00:00:00+00:00,366,42,135,12
2023-10-30 00:00:00+00:00,142,46,175,15
2023-10-31 00:00:00+00:00,249,96,407,18
2023-11-01 00:00:00+00:00,443,111,382,14
2023-11-02 00:00:00+00:00,171,93,519,29
