time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-25 00:00:00+00:00,,,73,7
2024-02-26 00:00:00+00:00,130.0,59.0,98,20
2024-02-27 00:00:00+00:00,229.0,136.0,201,24
2024-02-28 00:00:00+00:00,305.0,138.0,115,21
2024-02-29 00:00:00+00:00,438.0,155.0,144,17
2024-03-01 00:00:00+00:00,362.0,147.0,91,10
2024-03-02 00:00:00+00:00,317.0,125.0,32,8
2024-03-03 00:00:00+00:00,197.0,82.0,12,7
2024-03-04 00:00:00+00:00,400.0,95.0,203,16
2024-03-05 00:00:00+00:00,592.0,158.0,263,16
2024-03-06 00:00:00+00:00,600.0,196.0,261,31
2024-03-07 00:00:00+00:00,258.0,131.0,88,13
2024-03-08 00:00:00+00:00,58.0,48.0,79,12
2024-03-09 00:00:00+00:00,74.0,34.0,55,8
