time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-06 00:00:00+00:00,42,31,32,6
2026-03-07 00:00:00+00:00,6,4,8,3
2026-03-08 00:00:00+00:00,19,18,9,5
2026-03-09 00:00:00+00:00,194,136,40,10
2026-03-10 00:00:00+00:00,64,56,37,9
2026-03-11 00:00:00+00:00,57,36,27,8
2026-03-12 00:00:00+00:00,87,76,13,8
2026-03-13 00:00:00+00:00,83,72,7,5
2026-03-14 00:00:00+00:00,81,53,4,3
2026-03-15 00:00:00+00:00,109,33,14,5
2026-03-16 00:00:00+00:00,61,23,8,4
2026-03-17 00:00:00+00:00,56,39,21,7
2026-03-18 00:00:00+00:00,72,25,7,4
2026-03-19 00:00:00+00:00,58,27,6,5
