time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-05 00:00:00+00:00,1.0,1.0,132,11
2024-12-06 00:00:00+00:00,26.0,7.0,63,14
2024-12-07 00:00:00+00:00,2.0,2.0,5,4
2024-12-08 00:00:00+00:00,,,39,10
2024-12-09 00:00:00+00:00,32.0,2.0,26,9
2024-12-10 00:00:00+00:00,4.0,2.0,13,8
2024-12-11 00:00:00+00:00,15.0,4.0,13,7
2024-12-12 00:00:00+00:00,,,35,13
2024-12-13 00:00:00+00:00,,,13,4
2024-12-14 00:00:00+00:00,,,3,2
2024-12-15 00:00:00+00:00,1.0,1.0,9,4
2024-12-16 00:00:00+00:00,37.0,6.0,12,7
2024-12-17 00:00:00+00:00,124.0,27.0,13,9
2024-12-18 00:00:00+00:00,12.0,12.0,16,8
