referrer,views_total,views_unique
Google,364,41
github.com,188,21
statics.teams.cdn.office.net,123,2
vhive-serverless.github.io,103,5
ustiugov.github.io,66,2
Bing,12,6
support.d2iq.com,5,1
pkg.go.dev,4,2
DuckDuckGo,3,2
youtube.com,3,2
