referrer,views_total,views_unique
Google,67,23
github.com,50,19
ustiugov.github.io,16,10
youtube.com,4,3
Bing,3,3
firecracker-microvm.github.io,3,1
com.google.android.gm,3,1
link.1point3acres.com,1,1
keep.google.com,1,1
DuckDuckGo,1,1
