time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-01 00:00:00+00:00,116,53,113,10
2024-02-02 00:00:00+00:00,143,41,137,15
2024-02-03 00:00:00+00:00,80,43,128,4
2024-02-04 00:00:00+00:00,38,28,27,6
2024-02-05 00:00:00+00:00,666,190,202,14
2024-02-06 00:00:00+00:00,344,150,262,15
2024-02-07 00:00:00+00:00,56,31,20,7
2024-02-08 00:00:00+00:00,70,42,65,4
2024-02-09 00:00:00+00:00,89,48,222,15
2024-02-10 00:00:00+00:00,96,46,42,13
2024-02-11 00:00:00+00:00,9,6,36,7
2024-02-12 00:00:00+00:00,223,97,58,13
2024-02-13 00:00:00+00:00,1182,213,314,16
2024-02-14 00:00:00+00:00,572,164,213,18
