time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-26 00:00:00+00:00,14,12,20,8
2026-02-27 00:00:00+00:00,41,24,14,3
2026-02-28 00:00:00+00:00,2,2,24,2
2026-03-01 00:00:00+00:00,6,6,10,3
2026-03-02 00:00:00+00:00,73,17,40,4
2026-03-03 00:00:00+00:00,45,41,25,7
2026-03-04 00:00:00+00:00,44,31,25,5
2026-03-05 00:00:00+00:00,40,34,18,8
2026-03-06 00:00:00+00:00,42,31,32,6
2026-03-07 00:00:00+00:00,6,4,8,3
2026-03-08 00:00:00+00:00,19,18,9,5
2026-03-09 00:00:00+00:00,194,136,40,10
2026-03-10 00:00:00+00:00,64,56,37,9
2026-03-11 00:00:00+00:00,57,36,27,8
