time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-20 00:00:00+00:00,,,62,18
2024-11-21 00:00:00+00:00,1.0,1.0,29,8
2024-11-22 00:00:00+00:00,1.0,1.0,15,8
2024-11-23 00:00:00+00:00,1.0,1.0,2,2
2024-11-24 00:00:00+00:00,1.0,1.0,6,4
2024-11-25 00:00:00+00:00,50.0,6.0,77,13
2024-11-26 00:00:00+00:00,6.0,4.0,27,15
2024-11-27 00:00:00+00:00,1.0,1.0,17,10
2024-11-28 00:00:00+00:00,1.0,1.0,28,11
2024-11-29 00:00:00+00:00,,,6,5
2024-11-30 00:00:00+00:00,2.0,2.0,13,5
2024-12-01 00:00:00+00:00,2.0,2.0,19,2
2024-12-02 00:00:00+00:00,33.0,3.0,32,7
2024-12-03 00:00:00+00:00,3.0,1.0,15,7
