time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-21 00:00:00+00:00,4.0,4.0,41,4
2024-07-22 00:00:00+00:00,35.0,3.0,36,8
2024-07-23 00:00:00+00:00,95.0,3.0,194,18
2024-07-24 00:00:00+00:00,110.0,6.0,136,8
2024-07-25 00:00:00+00:00,16.0,3.0,40,8
2024-07-26 00:00:00+00:00,14.0,1.0,171,11
2024-07-27 00:00:00+00:00,1.0,1.0,12,4
2024-07-28 00:00:00+00:00,1.0,1.0,9,6
2024-07-29 00:00:00+00:00,107.0,6.0,93,9
2024-07-30 00:00:00+00:00,33.0,14.0,124,9
2024-07-31 00:00:00+00:00,86.0,9.0,131,7
2024-08-01 00:00:00+00:00,4.0,3.0,29,10
2024-08-02 00:00:00+00:00,,,82,5
2024-08-03 00:00:00+00:00,2.0,2.0,9,5
