referrer,views_total,views_unique
Google,800,38
github.com,196,19
statics.teams.cdn.office.net,113,2
vhive-serverless.github.io,99,4
ustiugov.github.io,65,1
Bing,12,6
support.d2iq.com,5,1
pkg.go.dev,4,2
DuckDuckGo,3,2
youtube.com,3,2
