time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-13 00:00:00+00:00,118,51,18,5
2026-02-14 00:00:00+00:00,48,42,15,4
2026-02-15 00:00:00+00:00,88,42,2,2
2026-02-16 00:00:00+00:00,171,29,4,2
2026-02-17 00:00:00+00:00,26,24,16,6
2026-02-18 00:00:00+00:00,30,25,3,2
2026-02-19 00:00:00+00:00,20,18,33,5
2026-02-20 00:00:00+00:00,26,24,6,4
2026-02-21 00:00:00+00:00,13,13,1,1
2026-02-22 00:00:00+00:00,22,19,3,3
2026-02-23 00:00:00+00:00,93,46,20,10
2026-02-24 00:00:00+00:00,31,24,39,5
2026-02-25 00:00:00+00:00,69,37,12,3
2026-02-26 00:00:00+00:00,14,12,20,8
