time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-12 00:00:00+00:00,11,9,88,12
2023-08-13 00:00:00+00:00,12,7,45,10
2023-08-14 00:00:00+00:00,382,181,125,9
2023-08-15 00:00:00+00:00,722,198,234,19
2023-08-16 00:00:00+00:00,320,160,151,19
2023-08-17 00:00:00+00:00,184,60,492,20
2023-08-18 00:00:00+00:00,54,37,93,14
2023-08-19 00:00:00+00:00,186,61,36,7
2023-08-20 00:00:00+00:00,67,41,47,5
2023-08-21 00:00:00+00:00,442,114,369,16
2023-08-22 00:00:00+00:00,548,191,358,17
2023-08-23 00:00:00+00:00,135,94,28,10
2023-08-24 00:00:00+00:00,87,66,130,15
2023-08-25 00:00:00+00:00,97,51,58,13
