time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-10 00:00:00+00:00,21,17,17,8
2026-04-11 00:00:00+00:00,63,42,15,7
2026-04-12 00:00:00+00:00,442,59,78,65
2026-04-13 00:00:00+00:00,260,63,7,6
2026-04-14 00:00:00+00:00,28,14,23,9
2026-04-15 00:00:00+00:00,2,2,4,2
2026-04-16 00:00:00+00:00,12,12,19,6
2026-04-17 00:00:00+00:00,47,39,9,4
2026-04-18 00:00:00+00:00,7,7,7,6
2026-04-19 00:00:00+00:00,15,10,9,7
2026-04-20 00:00:00+00:00,93,41,7,7
2026-04-21 00:00:00+00:00,66,33,15,10
2026-04-22 00:00:00+00:00,182,66,35,10
2026-04-23 00:00:00+00:00,238,69,41,9
