time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-03 00:00:00+00:00,246,115,6,3
2025-03-04 00:00:00+00:00,241,107,54,5
2025-03-05 00:00:00+00:00,198,101,111,11
2025-03-06 00:00:00+00:00,260,116,62,6
2025-03-07 00:00:00+00:00,292,137,99,12
2025-03-08 00:00:00+00:00,202,117,20,7
2025-03-09 00:00:00+00:00,136,96,9,4
2025-03-10 00:00:00+00:00,231,117,46,7
2025-03-11 00:00:00+00:00,218,119,18,7
2025-03-12 00:00:00+00:00,172,97,56,4
2025-03-13 00:00:00+00:00,213,108,47,7
2025-03-14 00:00:00+00:00,84,61,17,4
2025-03-15 00:00:00+00:00,11,11,1,1
2025-03-16 00:00:00+00:00,13,13,7,3
