referrer,views_total,views_unique
Google,256,65
github.com,165,30
pkg.go.dev,8,2
mail.qq.com,7,1
web.skype.com,5,1
ustiugov.github.io,4,3
DuckDuckGo,4,2
ease-lab.github.io,2,2
com.google.android.gm,2,2
Yahoo,2,1
