time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-22 00:00:00+00:00,188,58,15,8
2026-06-23 00:00:00+00:00,199,52,29,6
2026-06-24 00:00:00+00:00,14,14,13,9
2026-06-25 00:00:00+00:00,45,38,7,6
2026-06-26 00:00:00+00:00,523,29,14,8
2026-06-27 00:00:00+00:00,22,20,9,7
2026-06-28 00:00:00+00:00,108,90,9,9
2026-06-29 00:00:00+00:00,665,73,16,9
2026-06-30 00:00:00+00:00,55,44,11,7
2026-07-01 00:00:00+00:00,86,12,13,12
2026-07-02 00:00:00+00:00,165,73,6,4
2026-07-03 00:00:00+00:00,127,48,23,16
2026-07-04 00:00:00+00:00,137,85,12,7
2026-07-05 00:00:00+00:00,104,85,16,15
