time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-19 00:00:00+00:00,142,76,21,9
2025-03-20 00:00:00+00:00,25,24,8,3
2025-03-21 00:00:00+00:00,78,26,4,4
2025-03-22 00:00:00+00:00,6,6,8,4
2025-03-23 00:00:00+00:00,85,59,8,3
2025-03-24 00:00:00+00:00,301,138,10,6
2025-03-25 00:00:00+00:00,366,143,19,8
2025-03-26 00:00:00+00:00,173,89,6,3
2025-03-27 00:00:00+00:00,34,29,10,5
2025-03-28 00:00:00+00:00,57,36,13,7
2025-03-29 00:00:00+00:00,65,31,21,6
2025-03-30 00:00:00+00:00,212,100,6,4
2025-03-31 00:00:00+00:00,520,176,31,7
2025-04-01 00:00:00+00:00,304,135,33,8
