time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-20 00:00:00+00:00,104,55,96,12
2023-09-21 00:00:00+00:00,139,67,79,9
2023-09-22 00:00:00+00:00,84,59,32,11
2023-09-23 00:00:00+00:00,73,50,34,12
2023-09-24 00:00:00+00:00,86,57,17,7
2023-09-25 00:00:00+00:00,232,64,76,20
2023-09-26 00:00:00+00:00,173,65,295,17
2023-09-27 00:00:00+00:00,210,52,300,17
2023-09-28 00:00:00+00:00,107,45,108,15
2023-09-29 00:00:00+00:00,117,56,270,13
2023-09-30 00:00:00+00:00,72,48,4,2
2023-10-01 00:00:00+00:00,65,36,20,7
2023-10-02 00:00:00+00:00,148,63,103,14
2023-10-03 00:00:00+00:00,288,65,275,18
