time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-25 00:00:00+00:00,1333,191,63,10
2023-03-26 00:00:00+00:00,1325,201,62,16
2023-03-27 00:00:00+00:00,1057,231,136,20
2023-03-28 00:00:00+00:00,553,181,175,17
2023-03-29 00:00:00+00:00,749,207,32,16
2023-03-30 00:00:00+00:00,784,206,39,14
2023-03-31 00:00:00+00:00,726,185,87,22
2023-04-01 00:00:00+00:00,368,151,122,23
2023-04-02 00:00:00+00:00,182,101,33,13
2023-04-03 00:00:00+00:00,453,173,98,25
2023-04-04 00:00:00+00:00,574,167,121,20
2023-04-05 00:00:00+00:00,675,166,51,18
2023-04-06 00:00:00+00:00,359,100,83,19
2023-04-07 00:00:00+00:00,312,133,58,10
