time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-12 00:00:00+00:00,183,53,179.0,9.0
2023-12-13 00:00:00+00:00,116,69,142.0,14.0
2023-12-14 00:00:00+00:00,75,37,182.0,17.0
2023-12-15 00:00:00+00:00,77,38,48.0,11.0
2023-12-16 00:00:00+00:00,66,35,49.0,11.0
2023-12-17 00:00:00+00:00,65,38,19.0,8.0
2023-12-18 00:00:00+00:00,224,61,55.0,12.0
2023-12-19 00:00:00+00:00,146,75,29.0,13.0
2023-12-20 00:00:00+00:00,214,74,159.0,11.0
2023-12-21 00:00:00+00:00,316,90,168.0,6.0
2023-12-22 00:00:00+00:00,214,76,130.0,9.0
2023-12-23 00:00:00+00:00,122,51,,
2023-12-24 00:00:00+00:00,71,31,101.0,6.0
2023-12-25 00:00:00+00:00,107,56,15.0,5.0
