time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-30 00:00:00+00:00,1181,267,2,2
2025-12-01 00:00:00+00:00,1223,312,15,10
2025-12-02 00:00:00+00:00,2639,320,20,5
2025-12-03 00:00:00+00:00,2003,387,46,21
2025-12-04 00:00:00+00:00,1150,301,27,4
2025-12-05 00:00:00+00:00,446,190,3,3
2025-12-06 00:00:00+00:00,96,40,7,5
2025-12-07 00:00:00+00:00,13,13,11,7
2025-12-08 00:00:00+00:00,128,51,21,13
2025-12-09 00:00:00+00:00,22,17,3,3
2025-12-10 00:00:00+00:00,33,18,24,11
2025-12-11 00:00:00+00:00,4,4,21,8
2025-12-12 00:00:00+00:00,164,39,70,6
2025-12-13 00:00:00+00:00,126,42,3,3
