time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-22 00:00:00+00:00,187,143,62,17
2024-03-23 00:00:00+00:00,43,30,13,4
2024-03-24 00:00:00+00:00,31,23,29,6
2024-03-25 00:00:00+00:00,129,61,38,12
2024-03-26 00:00:00+00:00,659,203,22,11
2024-03-27 00:00:00+00:00,664,202,46,8
2024-03-28 00:00:00+00:00,706,197,53,10
2024-03-29 00:00:00+00:00,649,172,21,5
2024-03-30 00:00:00+00:00,553,168,51,6
2024-03-31 00:00:00+00:00,455,151,101,7
2024-04-01 00:00:00+00:00,448,167,121,17
2024-04-02 00:00:00+00:00,242,119,27,8
2024-04-03 00:00:00+00:00,153,71,98,13
2024-04-04 00:00:00+00:00,351,229,122,10
