time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-12 00:00:00+00:00,433,177,33,16
2023-06-13 00:00:00+00:00,279,127,98,19
2023-06-14 00:00:00+00:00,233,125,137,19
2023-06-15 00:00:00+00:00,231,137,128,20
2023-06-16 00:00:00+00:00,284,110,148,16
2023-06-17 00:00:00+00:00,346,138,13,6
2023-06-18 00:00:00+00:00,413,147,17,3
2023-06-19 00:00:00+00:00,363,133,43,8
2023-06-20 00:00:00+00:00,236,133,57,15
2023-06-21 00:00:00+00:00,298,150,44,12
2023-06-22 00:00:00+00:00,303,139,73,14
2023-06-23 00:00:00+00:00,232,111,64,9
2023-06-24 00:00:00+00:00,220,111,52,5
2023-06-25 00:00:00+00:00,165,93,219,10
