referrer,views_total,views_unique
github.com,171,27
Google,99,25
t.co,30,1
ustiugov.github.io,14,8
vhive-serverless.github.io,8,4
dl.acm.org,6,1
Bing,5,3
koreapas.com,3,1
DuckDuckGo,2,1
linkedin.com,2,1
